Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,
9713,CA-2017-114251,11/5/2017,11/10/2017,Standard Class,MD-17350,United States,19143,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.096,6,0.2,-94.5084,216.0192
9714,CA-2017-114251,11/5/2017,11/10/2017,Standard Class,MD-17350,United States,19143,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.2,-6.445,10.312
9715,CA-2017-114251,11/5/2017,11/10/2017,Standard Class,MD-17350,United States,19143,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946,11.6832
9716,CA-2019-116379,11/7/2019,11/12/2019,Standard Class,LD-17005,United States,94122,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544,11.5168
9717,US-2019-144477,8/12/2019,8/14/2019,Second Class,DB-13270,United States,19134,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2,2.7984,7.4624
9718,CA-2019-108210,5/30/2019,5/31/2019,Same Day,AT-10735,United States,77041,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,0.2,7.996,15.992
9719,CA-2019-108210,5/30/2019,5/31/2019,Same Day,AT-10735,United States,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,44.792
9720,CA-2020-166835,11/12/2020,11/14/2020,Second Class,DK-13375,United States,17602,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,44.2048
9721,CA-2019-119641,9/22/2019,9/26/2019,Standard Class,CS-12250,United States,54302,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584,0
9722,CA-2019-105781,2/16/2019,2/20/2019,Standard Class,JF-15565,United States,10024,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,0.1,39.9234,32.6646
9723,CA-2019-105781,2/16/2019,2/20/2019,Standard Class,JF-15565,United States,10024,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0,39.5868,0
9724,CA-2017-101364,12/22/2017,12/26/2017,Standard Class,TW-21025,United States,10011,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.712,13,0.2,100.1403,59.3424
9725,CA-2018-117898,12/5/2018,12/11/2018,Standard Class,TB-21250,United States,61701,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312,2.4448
9726,CA-2020-142293,9/17/2020,9/20/2020,First Class,SC-20380,United States,83704,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.7874,0
9727,CA-2020-167395,12/2/2020,12/4/2020,First Class,KM-16720,United States,1852,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0,80.3208,0
9728,CA-2020-167395,12/2/2020,12/4/2020,First Class,KM-16720,United States,1852,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,0,284.1855,0
9729,CA-2020-167395,12/2/2020,12/4/2020,First Class,KM-16720,United States,1852,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0,0.1744,0
9730,CA-2017-111962,9/29/2017,10/4/2017,Standard Class,EB-14170,United States,98115,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2,3.14,2.0096
9731,CA-2017-111962,9/29/2017,10/4/2017,Standard Class,EB-14170,United States,98115,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0,153.4725,0
9732,CA-2020-124261,11/14/2020,11/19/2020,Standard Class,JE-15715,United States,90049,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0,9.9296,0
9733,CA-2017-114321,8/20/2017,8/25/2017,Standard Class,NC-18535,United States,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0,145.0696,0
9734,CA-2017-114321,8/20/2017,8/25/2017,Standard Class,NC-18535,United States,23666,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0,9.2552,0
9735,CA-2017-114321,8/20/2017,8/25/2017,Standard Class,NC-18535,United States,23666,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0,421.5853,0
9736,CA-2017-128062,11/19/2017,11/22/2017,Second Class,AD-10180,United States,19134,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2,1.9845,1.176
9737,US-2018-100069,6/29/2018,7/3/2018,Standard Class,NF-18475,United States,68104,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0,72.8946,0
9738,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,United States,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312,0
9739,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,United States,90032,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008,14.0928
9740,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,United States,90032,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,3.936
9741,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,United States,90032,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0,54.8613,0
9742,CA-2018-117086,11/8/2018,11/12/2018,Standard Class,QJ-19255,United States,,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0,1013.127,0
9743,CA-2020-131303,11/28/2020,12/2/2020,Standard Class,EP-13915,United States,92037,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0,29.4455,0
9744,CA-2019-137127,6/16/2019,6/22/2019,Standard Class,JJ-15445,United States,19711,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0,4.536,0
9745,CA-2020-141782,1/21/2020,1/25/2020,Standard Class,BE-11410,United States,60505,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,268.576,4,0.2,90.6444,53.7152
9746,CA-2020-137505,11/24/2020,11/24/2020,Same Day,BP-11290,United States,90008,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2,9.102,72.816
9747,CA-2020-137505,11/24/2020,11/24/2020,Same Day,BP-11290,United States,90008,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,14.2176
9748,US-2017-140914,11/11/2017,11/15/2017,Standard Class,BH-11710,United States,60653,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame,10.984,2,0.6,-7.9634,6.5904
9749,US-2017-140914,11/11/2017,11/15/2017,Standard Class,BH-11710,United States,60653,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996,239.3832
9750,CA-2019-158358,3/4/2019,3/8/2019,Standard Class,EM-13810,United States,3820,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,0
9751,CA-2019-113390,10/11/2019,10/15/2019,Standard Class,EP-13915,United States,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.2,0.668,1.0688
9752,CA-2019-113390,10/11/2019,10/15/2019,Standard Class,EP-13915,United States,60610,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3,0.2,3.465,5.544
9753,US-2019-158680,7/1/2019,7/2/2019,First Class,NZ-18565,United States,98115,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.2,0.9048,0.4992
9754,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,United States,23223,South,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",8.26,2,0,3.7996,0
9755,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,United States,23223,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,17.76,2,0,8.88,0
9756,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,United States,23223,South,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0,9.9882,0
9757,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,United States,23223,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,2,0,58.42,0
9758,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,United States,23223,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,0,55.647,0
9759,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,United States,23223,South,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,0,8.1144,0
9760,CA-2019-146913,10/31/2019,11/5/2019,Standard Class,SF-20965,United States,94109,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,280.784
9761,CA-2020-159135,11/4/2020,11/8/2020,Standard Class,KM-16375,United States,72762,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2,0,1.419,0
9762,CA-2017-121762,2/14/2017,2/18/2017,Standard Class,ML-17395,United States,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0,86.3892,0
9763,CA-2017-121762,2/14/2017,2/18/2017,Standard Class,ML-17395,United States,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488,0
9764,CA-2017-121762,2/14/2017,2/18/2017,Standard Class,ML-17395,United States,98103,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0,4.7724,0
9765,CA-2017-123855,6/18/2017,6/23/2017,Standard Class,MC-18100,United States,90036,West,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,139.8,5,0.2,12.2325,27.96
9766,CA-2020-101959,2/28/2020,3/6/2020,Standard Class,DB-13660,United States,6457,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,0,4.7232,0
9767,CA-2020-101959,2/28/2020,3/6/2020,Standard Class,DB-13660,United States,6457,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501,0
9768,CA-2020-102659,12/9/2020,12/15/2020,Standard Class,LW-17215,United States,49505,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,54.9,5,0,26.901,0
9769,CA-2020-142328,12/7/2020,12/14/2020,Standard Class,TC-21535,United States,94122,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,0,25.02,0
9770,CA-2019-123533,11/24/2019,11/30/2019,Standard Class,SC-20050,United States,33012,South,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,0.2,8.498,67.984
9771,CA-2019-123533,11/24/2019,11/30/2019,Standard Class,SC-20050,United States,33012,South,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,0.2,3.4216,2.1056
9772,CA-2019-123533,11/24/2019,11/30/2019,Standard Class,SC-20050,United States,33012,South,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.384,2,0.2,4.2384,8.4768
9773,CA-2019-104983,7/3/2019,7/3/2019,Same Day,FM-14215,United States,19143,East,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.92,5,0.2,38.725,24.784
9774,CA-2019-160234,6/26/2019,7/3/2019,Standard Class,PF-19225,United States,30318,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,1,0,39.4255,0
9775,CA-2017-169019,7/26/2017,7/30/2017,Standard Class,LF-17185,United States,78207,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,8,0.8,-3701.8928,1742.0672
9776,CA-2017-169019,7/26/2017,7/30/2017,Standard Class,LF-17185,United States,78207,Central,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,17.496,3,0.6,-10.0602,10.4976
9777,CA-2017-169019,7/26/2017,7/30/2017,Standard Class,LF-17185,United States,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,4,0.8,-26.8544,13.4272
9778,CA-2017-169019,7/26/2017,7/30/2017,Standard Class,LF-17185,United States,78207,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,431.136,9,0.2,-26.946,86.2272
9779,CA-2017-169019,7/26/2017,7/30/2017,Standard Class,LF-17185,United States,78207,Central,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,8.88,5,0.8,-13.32,7.104
9780,CA-2017-169019,7/26/2017,7/30/2017,Standard Class,LF-17185,United States,78207,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,2,0.8,-12.09,3.8688
9781,CA-2019-153178,9/14/2019,9/18/2019,Standard Class,CL-12565,United States,11561,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355,0
9782,CA-2019-153178,9/14/2019,9/18/2019,Standard Class,CL-12565,United States,11561,East,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2,252.588,134.7136
9783,CA-2018-149748,5/31/2018,6/2/2018,Second Class,EM-13825,United States,7501,East,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,274.8,5,0,134.652,0
9784,CA-2018-149748,5/31/2018,6/2/2018,Second Class,EM-13825,United States,7501,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886,0
9785,CA-2018-149748,5/31/2018,6/2/2018,Second Class,EM-13825,United States,7501,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,8.28,2,0,2.9808,0
9786,CA-2018-155635,5/9/2018,5/13/2018,Standard Class,ME-17725,United States,40214,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,3,0,23.9169,0
9787,US-2017-114377,11/5/2017,11/5/2017,Same Day,BG-11035,United States,23666,South,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",149.9,5,0,40.473,0
9788,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,United States,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,0.32,-30.098,327.46624
9789,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,United States,77070,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,180.1674
9790,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,United States,77070,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,39.992,1,0.2,6.9986,7.9984
9791,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,United States,77070,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,0.3,-66.3916,63.3738
9792,CA-2017-127166,5/21/2017,5/23/2017,Second Class,KH-16360,United States,77070,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,56.064,6,0.2,21.024,11.2128
9793,CA-2017-127166,5/21/2017,5/23/2017,Second Class,KH-16360,United States,77070,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524,32.3316
9794,CA-2017-127166,5/21/2017,5/23/2017,Second Class,KH-16360,United States,77070,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,0.2,1.6308,0.9664
9795,CA-2017-127166,5/21/2017,5/23/2017,Second Class,KH-16360,United States,77070,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,3,0.8,-31.008,14.592
9796,CA-2019-125920,5/21/2019,5/28/2019,Standard Class,SH-19975,United States,60610,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,3,0.8,-5.8869,3.0384
9797,CA-2018-128608,1/12/2018,1/17/2018,Standard Class,CS-12490,United States,43615,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.368,2,0.2,1.5552,2.0736
9798,CA-2018-128608,1/12/2018,1/17/2018,Standard Class,CS-12490,United States,43615,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,235.188,2,0.4,-43.1178,94.0752
9799,CA-2018-128608,1/12/2018,1/17/2018,Standard Class,CS-12490,United States,43615,East,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.376,4,0.4,2.6376,10.5504
9800,CA-2018-128608,1/12/2018,1/17/2018,Standard Class,CS-12490,United States,43615,East,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,2,0.2,2.2066,2.0768
9801,CA-2018-128608,1/12/2018,1/17/2018,Standard Class,CS-12490,United States,43615,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,107.118,3,0.4,-21.4236,42.8472
9802,CA-2020-137918,9/29/2020,10/6/2020,Standard Class,JK-15730,United States,95240,West,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,0,28.217,0
9803,CA-2018-122973,7/18/2018,7/20/2018,Second Class,PJ-19015,United States,10024,East,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,3.328,2,0.2,1.2064,0.6656
9804,CA-2018-122973,7/18/2018,7/20/2018,Second Class,PJ-19015,United States,10024,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0,36.7173,0
9805,CA-2018-122973,7/18/2018,7/20/2018,Second Class,PJ-19015,United States,10024,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",7.38,1,0,2.1402,0
9806,CA-2019-136322,10/21/2019,10/26/2019,Standard Class,AP-10720,United States,33311,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,0.2,9.6832,9.1136
9807,CA-2019-136322,10/21/2019,10/26/2019,Standard Class,AP-10720,United States,33311,South,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,8,0.7,-21.0848,20.1264
9808,CA-2020-107209,7/27/2020,8/1/2020,Second Class,JW-15955,United States,27604,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178,38.9696
9809,CA-2020-145093,7/21/2020,7/26/2020,Standard Class,PT-19090,United States,60623,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",2.112,2,0.8,-3.3792,1.6896
9810,US-2017-139640,11/7/2017,11/11/2017,Second Class,TB-21595,United States,97206,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,25.92,5,0.2,9.072,5.184
9811,US-2017-139640,11/7/2017,11/11/2017,Second Class,TB-21595,United States,97206,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,120.768,4,0.2,9.0576,24.1536
9812,CA-2019-117583,11/27/2019,11/30/2019,First Class,CB-12025,United States,7017,East,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,25.92,4,0,12.4416,0
9813,CA-2019-117583,11/27/2019,11/30/2019,First Class,CB-12025,United States,7017,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0,9.702,0
9814,CA-2019-117583,11/27/2019,11/30/2019,First Class,CB-12025,United States,7017,East,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,5,0,100.4255,0
9815,CA-2019-117583,11/27/2019,11/30/2019,First Class,CB-12025,United States,7017,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",79.95,5,0,38.376,0
9816,CA-2018-162201,6/8/2018,6/12/2018,Standard Class,AG-10495,United States,33710,South,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,173.488,7,0.2,54.215,34.6976
9817,CA-2018-162201,6/8/2018,6/12/2018,Standard Class,AG-10495,United States,33710,South,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,516.96,4,0.2,-6.462,103.392
9818,CA-2018-162201,6/8/2018,6/12/2018,Standard Class,AG-10495,United States,33710,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",173.208,7,0.2,45.4671,34.6416
9819,CA-2018-162201,6/8/2018,6/12/2018,Standard Class,AG-10495,United States,33710,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,4.448,2,0.2,0.3336,0.8896
9820,CA-2018-162201,6/8/2018,6/12/2018,Standard Class,AG-10495,United States,33710,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9,3,0.2,3.15,1.8
9821,CA-2018-162201,6/8/2018,6/12/2018,Standard Class,AG-10495,United States,33710,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,42.24,10,0.2,13.2,8.448
9822,CA-2018-162201,6/8/2018,6/12/2018,Standard Class,AG-10495,United States,33710,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,12.7848
9823,US-2017-164406,8/15/2017,8/19/2017,Standard Class,BD-11605,United States,94122,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0,42.8148,0
9824,US-2017-164406,8/15/2017,8/19/2017,Standard Class,BD-11605,United States,94122,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,92.94,3,0,41.823,0
9825,US-2017-164406,8/15/2017,8/19/2017,Standard Class,BD-11605,United States,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,17.856,4,0.2,6.2496,3.5712
9826,US-2017-164406,8/15/2017,8/19/2017,Standard Class,BD-11605,United States,94122,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,46.44,3,0.2,15.093,9.288
9827,US-2017-164406,8/15/2017,8/19/2017,Standard Class,BD-11605,United States,94122,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196,39.0272
9828,CA-2020-169999,6/19/2020,6/26/2020,Standard Class,JS-15685,United States,10035,East,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465,0
9829,CA-2020-169999,6/19/2020,6/26/2020,Standard Class,JS-15685,United States,10035,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,11.568,3,0.2,3.7596,2.3136
9830,US-2020-152842,7/16/2020,7/23/2020,Standard Class,NF-18385,United States,28205,South,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",242.352,3,0.2,15.147,48.4704
9831,CA-2017-113257,12/16/2017,12/18/2017,Second Class,SC-20305,United States,77705,Central,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,319.968,4,0.2,95.9904,63.9936
9832,CA-2017-113257,12/16/2017,12/18/2017,Second Class,SC-20305,United States,77705,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,8.624,7,0.6,-2.5872,5.1744
9833,CA-2017-133963,5/18/2017,5/22/2017,Second Class,GA-14515,United States,75220,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,3.984,1,0.2,1.4442,0.7968
9834,CA-2020-130302,9/14/2020,9/19/2020,Standard Class,CY-12745,United States,45503,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,895.944,7,0.2,190.3881,179.1888
9835,CA-2019-126627,10/10/2019,10/12/2019,First Class,WB-21850,United States,77571,Central,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",14,4,0.6,-6.3,8.4
9836,CA-2019-126627,10/10/2019,10/12/2019,First Class,WB-21850,United States,77571,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",16.392,2,0.8,-26.2272,13.1136
9837,US-2019-125402,9/25/2019,10/1/2019,Standard Class,DL-12865,United States,90805,West,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.9,5,0,5.123,0
9838,US-2019-125402,9/25/2019,10/1/2019,Standard Class,DL-12865,United States,90805,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8,0
9839,US-2019-125402,9/25/2019,10/1/2019,Standard Class,DL-12865,United States,90805,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,4.98,1,0,2.2908,0
9840,US-2019-125402,9/25/2019,10/1/2019,Standard Class,DL-12865,United States,90805,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,0.2,161.9919,95.9952
9841,US-2019-125402,9/25/2019,10/1/2019,Standard Class,DL-12865,United States,90805,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",44.736,8,0.2,4.4736,8.9472
9842,US-2019-125402,9/25/2019,10/1/2019,Standard Class,DL-12865,United States,90805,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2,0,1.6704,0
